timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1221312600,Sep 13 2008 - 1:30pm,complete,N/A,Hertha BSC,Wolfsburg,Wolfgang Stark,4,1.00,1.00,2.29,1.18,2,2,4,1,0,1,"56,85","1,89",-1,-1,2,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,100,100,50,50,0,50,100,50,50,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1221312600,Sep 13 2008 - 1:30pm,complete,N/A,Hamburger SV,Bayer Leverkusen,N/A,4,3.00,3.00,2.41,1.53,3,2,5,3,1,2,"36,51,72","4,24",-1,-1,2,0,2,1,0,2,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,50,100,50,0,0,0,100,50,100,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion (Hamburg)
1221312600,Sep 13 2008 - 1:30pm,complete,N/A,Werder Bremen,Energie Cottbus,N/A,4,1.00,1.00,2.00,0.65,3,0,3,0,0,0,"75,80,83","",-1,-1,0,0,2,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.00,50,50,0,0,0,0,0,50,50,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1221404400,Sep 14 2008 - 3:00pm,complete,N/A,Bochum,Arminia Bielefeld,Peter Gagelmann,4,1.00,1.00,1.12,0.82,2,0,2,2,2,0,"22,26","",-1,-1,2,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,100,100,50,50,0,50,100,50,50,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Vonovia Ruhrstadion (Bochum)
1221404400,Sep 14 2008 - 3:00pm,complete,N/A,Hannover 96,Borussia M'gladbach,Markus Schmidt,4,1.00,0.00,1.82,0.71,5,1,6,2,2,0,"32,43,47,68,86","54",-1,-1,3,0,4,0,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,50,0,0,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
1221849000,Sep 19 2008 - 6:30pm,complete,N/A,Bayer Leverkusen,Hannover 96,Manuel Gräfe,5,1.50,0.00,1.35,0.53,4,0,4,2,2,0,"5,19,59,66","",-1,-1,0,0,3,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.25,50,100,75,50,50,100,100,50,75,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1221917400,Sep 20 2008 - 1:30pm,complete,N/A,Borussia M'gladbach,Hertha BSC,Felix Brych,5,1.50,1.50,1.12,1.41,0,1,1,1,0,1,"","11",-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.00,75,100,75,75,50,50,100,50,100,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1221917400,Sep 20 2008 - 1:30pm,complete,N/A,Arminia Bielefeld,Köln,Michael Kempter,5,0.50,1.50,0.82,1.29,2,0,2,0,0,0,"74,76","",-1,-1,0,0,3,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.75,75,100,75,50,25,25,50,100,100,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SchücoArena (Bielefeld)
1221917400,Sep 20 2008 - 1:30pm,complete,N/A,Energie Cottbus,Bochum,Florian Meyer,5,0.00,0.00,1.12,0.76,1,1,2,1,1,0,"13","47",-1,-1,2,0,4,0,2,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.50,0,25,25,0,0,0,100,25,25,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion der Freundschaft (Cottbus)
1221917400,Sep 20 2008 - 1:30pm,complete,N/A,Schalke 04,Eintracht Frankfurt,N/A,5,3.00,1.00,1.76,0.82,1,0,1,1,1,0,"41","",-1,-1,0,0,3,1,0,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,50,75,50,25,0,50,100,25,75,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
